TAHUN LULUS,PERUNTUKAN,NEGERI,PARLIMEN,KOD SEKOLAH,NAMA PROJEK,STATUS,% JADUAL **,% SEBENAR **
2023,RMK,KEDAH,POKOK SENA,KEB2095,"DAIF KEDAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN SULTANAH ASMA, ALOR SETAR, KEDAH (KEB2095)",BINA,47,45
2023,RMK,KEDAH,SIK,KEA8020,"DAIF KEDAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN SERI ENGGANG, SIK, KEDAH (KEA8020)",BINA,61,59
2023,RMK,KEDAH,SUNGAI PETANI,KBA3024,"DAIF KEDAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SRI GEDONG, SUNGAI PETANI, KEDAH (KBA3024)",BINA,12,19
2023,RMK,KELANTAN,BACHOK,DEE0039,"DAIF KELANTAN (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN BACHOK, BACHOK, KELANTAN (DEE0039)",BINA,39,21
2023,RMK,KELANTAN,PASIR MAS,DBA3220,"DAIF KELANTAN (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN LEMAL, PASIR MAS, KELANTAN (DBA3220)",BINA,37,27
2023,RMK,KELANTAN,PASIR MAS,DBA3222,"DAIF KELANTAN (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN MEKASAR, PASIR MAS, KELANTAN (DBA3222)",BINA,67,50
2023,RMK,KELANTAN,TANAH MERAH,DEA5417,"DAIF KELANTAN (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN TANAH MERAH 1, TANAH MERAH, KELANTAN (DEA5417)",BINA,75,75
2023,RMK,MELAKA,JASIN,MBA1023,"DAIF MELAKA (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SEBATU, JASIN, MELAKA (MBA1023)",BINA,90,90
2023,RMK,NEGERI SEMBILAN,KUALA PILAH,NBA1034,"DAIF NEGERI SEMBILAN (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PADANG LEBAR, BATU KIKIR, NEGERI SEMBILAN (NBA1034)",BINA,45,35
2023,RMK,NEGERI SEMBILAN,REMBAU,NEE4099,"DAIF NEGERI SEMBILAN (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN RANTAU, RANTAU, SEREMBAN, NEGERI SEMBILAN (NEE4099)",BINA,74,74
2023,RMK,PAHANG,BENTONG,CBA0001,"DAIF PAHANG (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SK FELDA LURAH BILUT, BENTONG, PAHANG (CBA0001)",BINA,86,86
2023,RMK,PAHANG,JERANTUT,CBA2025,"DAIF PAHANG (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SK ULU TEMBELING JERANTUT, PAHANG (CBA2025)",BINA,83,78
2023,RMK,PAHANG,JERANTUT,CBA2042,"DAIF PAHANG (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN (FELDA) KOTA GELANGGI 1, JERANTUT, PAHANG (CBA2042)",BINA,12,
2023,RMK,PAHANG,RAUB,CBA6018,"DAIF PAHANG (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SK BATU TALAM, RAUB, PAHANG (CBA6018)",BINA,67,49
2023,RMK,PAHANG,ROMPIN,CEA8017,"DAIF PAHANG (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN ROMPIN, KUALA ROMPIN, PAHANG (CEA8017)",BINA,18,20
2023,RMK,PERAK,KUALA KANGSAR,ABA4023,"DAIF PERAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN MANONG, KUALA KANGSAR, PERAK (ABA4023)",BINA,97,87
2023,RMK,PERAK,PARIT,ABA8204,"DAIF PERAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TANJUNG BELANJA, PARIT, PERAK TENGAH, PERAK (ABA8204)",BINA,82,82
2023,RMK,PERAK,PASIR SALAK,ABA5008,"DAIF PERAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SUNGAI DURIAN, HILIR PERAK, PERAK (ABA5008)",BINA,98,90
2023,RMK,PERAK,TELUK INTAN,ABA6004,"DAIF PERAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SELABAK, TELUK INTAN, HILIR PERAK, PERAK (ABA6004)",BINA,6,6
2023,RMK,PULAU PINANG,BALIK PULAU,PBA3019,"DAIF PULAU PINANG (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SUNGAI BATU, BARAT DAYA, PULAU PINANG (PBA3019)",BINA,41,45
2023,RMK,PULAU PINANG,PERMATANG PAUH,PBA0011,"DAIF PULAU PINANG (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN MENGKUANG, PULAU PINANG (PBA0011)",BINA,65,65
2023,RMK,SABAH,KENINGAU,XBA1002,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN APIN-APIN KENINGAU, SABAH (XBA1002)",BINA,0,5
2023,RMK,SABAH,KENINGAU,XBA1228,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN RAGKAM, TAMBUNAN, SABAH (XBA1228)",BINA,1,1
2023,RMK,SABAH,KINABATANGAN,XBA2228,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PARIS, KINABATANGAN, SABAH  (XBA2228)",BINA,3,8
2023,RMK,SABAH,KOTA BELUD,XBA5311,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KAUNG, KOTA BELUD, SABAH (XBA5311)",BINA,8,4
2023,RMK,SABAH,KOTA BELUD,XBA5312,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KEBAYAU, KOTA  BELUD, SABAH (XBA5312)",BINA,3,1
2023,RMK,SABAH,KOTA BELUD,XBA5315,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN SEKOLAH DAIF DI SEKOLAH KEBANGSAAN KIAU 1, KOTA BELUD, SABAH (XBA5315)",BINA,2,2
2023,RMK,SABAH,KOTA BELUD,XBA5329,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PELADOK, KOTA BELUD, SABAH (XBA5329)",BINA,55,40
2023,RMK,SABAH,KOTA BELUD,XBA5336,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SK SEMBIRAI, KOTA BELUD, SABAH (XBA5336)",BINA,33,36
2023,RMK,SABAH,KOTA BELUD,XBA5344,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TAMBATUAN, KOTA BELUD, SABAH (XBA5344)",BINA,0,0
2023,RMK,SABAH,KOTA BELUD,XBA5345,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TAMBULIAN, KOTA BELUD, SABAH (XBA5345)",BINA,0,0
2023,RMK,SABAH,KOTA BELUD,XBA5347,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TAMU DARAT, KOTA BELUD, SABAH (XBA5347)",BINA,4,7
2023,RMK,SABAH,LIBARAN,XBA2077,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BATU PUTIH BARU, SANDAKAN, SABAH (XBA2077)",BINA,0,0
2023,RMK,SABAH,PENSIANGAN,XBA1001,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN AMBUAL, KENINGAU, SABAH (XBA1001)",BINA,39,49
2023,RMK,SABAH,RANAU,XBA5403,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BUNDU TUHAN, RANAU, SABAH (XBA5403)",BINA,,
2023,RMK,SABAH,RANAU,XBA5409,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KIMONDOU, RANAU, SABAH (XBA5409)",BINA,1,1
2023,RMK,SABAH,RANAU,XBA5424,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN NAPONG, RANAU, SABAH (XBA5424)",BINA,17,14
2023,RMK,SABAH,TAWAU,XBA3004,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BALUNG, TAWAU, SABAH (XBA3004)",BINA,4,6
2023,RMK,SABAH,TAWAU,XBA3050,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TANJONG BATU, TAWAU, SABAH (XBA3050)",BINA,5,2
2023,RMK,SABAH,TENOM,XBA1302,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BATU TININGKANG, TENOM, SABAH (XBA1302)",BINA,0,0
2023,RMK,SABAH,TENOM,XBA1313,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KAMPUNG BARU JUMPA, TENOM, SABAH (XBA1313)",BINA,35,35
2023,RMK,SARAWAK,IGAN,YBC6401,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN CAMPORAN DARO, SARAWAK (YBC6401)",BINA,0,0
2023,RMK,SARAWAK,JULAU,YEA6201,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN PAKAN DI JULAU, SARIKEI, SARAWAK (YEA6201)",BINA,55,76
2023,RMK,SARAWAK,LIMBANG,YBA5118,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TIGA KAMPUNG, LIMBANG SARAWAK (YBA5118)",BINA,5,10
2023,RMK,SARAWAK,MAS GADING,YBB1410,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BIAWAK DI LUNDU, SARAWAK (YBB1410)",BINA,97,91
2023,RMK,SARAWAK,PETRA JAYA,YEA1308,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH SAINS KUCHING, KUCHING, SARAWAK (YEA1308)",BINA,77,77
2023,RMK,SARAWAK,SARATOK,YEA2202,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN KABONG, KABONG, SARAWAK (YEA2202)",BINA,41,43
2023,RMK,SARAWAK,SIBU,YBA3101,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KAMPUNG BAHAGIA JAYA, SIBU, SARAWAK (YBA3101)",BINA,32,64
2023,RMK,SARAWAK,SIBUTI,YBB4101,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KG. BERAYA, MIRI, SARAWAK (YBB4101)",BINA,0,0
2023,RMK,SARAWAK,SRI AMAN,YBA2109,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN ABANG AING, SRI AMAN (YBA2109)",BINA,1,1
2023,RMK,SARAWAK,SRI AMAN,YEB8204,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN BALAI RINGIN, SERIAN, SARAWAK (YEB8204)",BINA,0,0
2023,RMK,TERENGGANU,HULU TERENGGANU,TBA5028,"DAIF TERENGGANU (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN LUBOK PERIOK, HULU TERENGGANU, TERENGGANU (TBA5028)",BINA,57,58
2024,RMK,JOHOR,,JBA0079,"DAIF JOHOR (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SERI SEJATI, BATU PAHAT, JOHOR (JBA0079)",BINA,23,15
2024,RMK,JOHOR,PARIT SULONG,JBA0002,"DAIF JOHOR (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SERI MAAMOR, BATU PAHAT, JOHOR (JBA0002)",BINA,3,2
2024,RMK,KEDAH,BALING,KBA0030,"DAIF KEDAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KUALA KETIL, BALING, KEDAH (KBA0030)",BINA,17,16
2024,RMK,KEDAH,JERAI,KBA9022,"DAIF KEDAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN HAJI HUSSIN DOL, GUAR CHEMPEDAK, KEDAH (KBA9022)",BINA,12,18
2024,RMK,KEDAH,SIK,KBA8011,"DAIF KEDAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KALAI, SIK, KEDAH (KBA8011)",BINA,,
2024,RMK,KEDAH,SIK,KBA8013,"DAIF KEDAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PADANG CHICHAK, SIK, KEDAH (KBA8013)",BINA,31,26
2024,RMK,KELANTAN,BACHOK,DBA0002,"DAIF KELANTAN (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BACHOK, BACHOK, KELANTAN (DBA0002)",BINA,31,31
2024,RMK,KELANTAN,KOTA BHARU,DEA1126,"DAIF KELANTAN (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN DATO AHMAD MAHER, KOTA BHARU, KELANTAN (DEA1126)",BINA,9,10
2024,RMK,KELANTAN,PASIR PUTEH,DBA4282,"DAIF KELANTAN (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TUALANG TINGGI, PASIR PUTEH, KELANTAN (DBA4282)",BINA,11,14
2024,RMK,MELAKA,ALOR GAJAH,MBC0061,DAIF MELAKA (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH JENIS KEBANGSAAN CINA CHABAU (MBC0061),BINA,90,71
2024,RMK,MELAKA,HANG TUAH JAYA,MBA2046,DAIF MELAKA (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TUN SYED AHMAD SHAHABUDIN (MBA2046),BINA,39,39
2024,RMK,MELAKA,JASIN,MBA1026,"DAIF MELAKA (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PARIT GANTONG, SUNGAI RAMBAI, MELAKA (MBA1026)",BINA,68,64
2024,RMK,MELAKA,MASJID TANAH,MBA0014,"DAIF MELAKA (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KAMPUNG TENGAH, MELAKA (MBA0014)",BINA,29,22
2024,RMK,MELAKA,TANGGA BATU,MEA2092,DAIF MELAKA (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SMK KELEBANG BESAR (MEA2092),BINA,22,22
2024,RMK,PAHANG,JERANTUT,CBA2026,"DAIF PAHANG (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BUKIT MAT DALING, JERANTUT, PAHANG (CBA2026 )",BINA,8,4
2024,RMK,PERAK,BUKIT GANTANG,ABA6022,"DAIF PERAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SULTAN ABDULLAH, CHANGKAT JERING, PERAK (ABA6022)",BINA,35,41
2024,RMK,PERAK,KUALA KANGSAR,ABA4019,"DAIF PERAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN ULU KENAS, KUALA KANGSAR, PERAK (ABA4019)",BINA,20,17
2024,RMK,PERAK,TAPAH,ABA0003,"DAIF PERAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BANIR, TAPAH ROAD, PERAK (ABA0003)",BINA,27,27
2024,RMK,SABAH,KALABAKAN,XBA3032,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN MEROTAI BESAR, TAWAU (XBA3032)",BINA,0,0
2024,RMK,SARAWAK,SANTUBONG,YBE1402,"DAIF SARAWAK RINTIS (2024): GANTIAN BLOK KUARTERS GURU DI SEKOLAH KEBANGSAAN RAMBUNGAN, LUNDU, SARAWAK",BINA,99,98
2024,RMK,SARAWAK,SIBU,YCA3101,"DAIF SARAWAK RINTIS (2024): GANTIAN BLOK DEWAN MAKAN, BLOK MSB DAN TANGKI AIR TERNAIK DI SEKOLAH MENENGAH KEBANGSAAN AGAMA SIBU, SIBU, SARAWAK",BINA,49,54
2024,RMK,SELANGOR,SHAH ALAM,BBA0015,"DAIF SELANGOR (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BUKIT KUDA , KLANG, SELANGOR (BBA0015)",BINA,19,13
2024,RMK,TERENGGANU,KUALA NERUS,TBA3062,"DAIF TERENGGANU (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BUKIT PETITI, KUALA TERENGGANU, TERENGGANU (TBA3062)",BINA,25,25
2020,RM1B,SARAWAK,BARAM,YBA4310,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 2) - SK BATU BUNGAN, MIRI, SARAWAK",PRABINA,,
2020,RM1B,SARAWAK,BINTULU,YBB4408,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 2) - SK BATU TELLINGAI, MIRI, SARAWAK",PRABINA,,
2020,RM1B,SARAWAK,KAPIT,YBB7301,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 2) - SK NANGA ENGKUAH, KAPIT, SARAWAK",PRABINA,,
2020,RM1B,SARAWAK,SERIAN,YBB8202,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 2) -SK TEBAKANG, SERIAN, SERAWAK",PRABINA,,
2020,RM1B,SARAWAK,TANJONG MANIS,YBB6406,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 2) - SK KG PENIPAH, MUKAH, SARAWAK",PRABINA,,
2020,RM1B,SARAWAK,TANJONG MANIS,YBE6407,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 2) - SK KG BRUIT MUKAH, SARAWAK",PRABINA,,
2020,RMK,SABAH,PAPAR,XBA4226,"DAIF SABAH (2020) - PEMBAIKAN STRUKTUR 1 BLOK BANGUNAN YANG MELIBATKAN 6 UNIT BILIK DARJAH,  BILIK PENTADBIRAN, BILIK MESYUARAT, PEJABAT GURU  DAN LAIN-LAIN KEMUDAHAN BERKAITAN DI SK PEKAN KINARUT, PAPAR, SABAH (XBA4226)",PRABINA,,
2021,RM1B,SARAWAK,BARAM,YBB4326,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK LONG LOYANG, MARUDI, SARAWAK (YBB4326)",PRABINA,,
2021,RM1B,SARAWAK,BATANG SADONG,YBA8302,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK JEMUKAN, ASAJAYA, SARAWAK (YBA8302)",PRABINA,,
2021,RM1B,SARAWAK,BATANG SADONG,YBB8309,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK SEMALATONG, SIMUNJAN, SARAWAK    (YBB8309)",PRABINA,,
2021,RM1B,SARAWAK,BATANG SADONG,YEE8304,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SMK SIMUNJAN NO.1, SIMUNJAN, SARAWAK   (YEE8304)",PRABINA,,
2021,RM1B,SARAWAK,BETONG,YBA2407,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK SPAOH, SARIBAS, SARAWAK (YBA2407)",PRABINA,,
2021,RM1B,SARAWAK,BETONG,YBB2412,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK NG. LAWIH/LESU, SARIBAS, SARAWAK (YBB2412)",PRABINA,,
2021,RM1B,SARAWAK,BINTULU,YBA9106,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK SEBAUH, SEBAUH, SARAWAK (YBA9106)",PRABINA,,
2021,RM1B,SARAWAK,BINTULU,YBB9104,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK SG SEBUNGAN, SEBAUH, SARAWAK (YBB9104)",PRABINA,,
2021,RM1B,SARAWAK,JULAU,YBB6101,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK UDIN, SARIKEI, SARAWAK (YBB6101)",PRABINA,,
2021,RM1B,SARAWAK,LAWAS,YBB4311,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK LONG LELLANG, MARUDI, SARAWAK (YBB4311)",PRABINA,,
2021,RM1B,SARAWAK,LUBOK ANTU,YBB2323,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK SAN SEMANJU, LUBOK ANTU, SARAWAK (YBB2323)",PRABINA,,
2021,RM1B,SARAWAK,MUKAH,YBE3503,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK KG BALAN, MUKAH, SARAWAK (YBE3503)",PRABINA,,
2021,RM1B,SARAWAK,SIBU,YBB3202,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK SG PASSAI, SIBU, SARAWAK (YBB3202)",PRABINA,,
2021,RM1B,SARAWAK,TANJONG MANIS,YBA6301,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK KG SERDENG, DARO, SARAWAK (YBA6301)",PRABINA,,
2021,RM1B,SARAWAK,TANJONG MANIS,YBB6411,"PEMBANGUNAN SEMULA SEKOLAH DAIF SARAWAK RM1BILION (FASA 3) - SK KG BETANAK, DARO, SARAWAK (YBB6411)",PRABINA,,
2022,RMK,SARAWAK,BETONG,YBA2411,"DAIF SARAWAK (2022) - PEMBINAAN BANGUNAN GANTIAN 7 BILIK DARJAH, 2 UNIT RUMAH GURU, DEWAN SERBAGUNA DAN LAIN-LAIN KEMUDAHAN MENGIKUT PIAWAI DI SK DATUK BANDAR, DEBAK, SARAWAK.",PRABINA,,
2023,RMK,JOHOR,TEBRAU,JBA1021,"DAIF JOHOR (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SUNGAI TIRAM, PASIR GUDANG, JOHOR (JBA1021)",PRABINA,,
2023,RMK,SABAH,KENINGAU,XEA1057,"DAIF SABAH (2023) - PEMBINAAN SEMULA SEKOLAH MENENGAH KEBANGSAAN APIN-APIN, KENINGAU, SABAH (XEA1057)",PRABINA,,
2023,RMK,SABAH,KOTA BELUD,XBA5316,"DAIF SABAH (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KINASARABAN, KOTA BELUD, SABAH (XBA5316)",PRABINA,,
2023,RMK,SABAH,KOTA MARUDU,XBA5211,"DAIF SABAH (2023) - PEMBINAAN GANTIAN PENUH DI SEKOLAH KEBANGSAAN ROSOB, PITAS, SABAH (XBA5211)",PRABINA,,
2023,RMK,SARAWAK,BARAM,YBB4305,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN POYUT DI BARAM, SARAWAK (YBB4305)",PRABINA,,
2023,RMK,SARAWAK,IGAN,YBE6406,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN NANGAR, DARO, SARAWAK (YBE6406)",PRABINA,,
2023,RMK,SARAWAK,JULAU,YEB6201,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN JULAU, JULAU, SARAWAK (YEB6201)",PRABINA,,
2023,RMK,SARAWAK,KANOWIT,YBB3312,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN RANTAU DILANG, KANOWIT, SARAWAK (YBB3312)",PRABINA,,
2023,RMK,SARAWAK,LUBOK ANTU,YBB2302,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN LUBOK ANTU, LUBOK ANTU, SARAWAK (YBB2302)",PRABINA,,
2023,RMK,SARAWAK,MUKAH,YBE3501,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN DATU PENGIRAN MOHAMAD, OYA, DALAT, SARAWAK (YBE3501)",PRABINA,,
2023,RMK,SARAWAK,MUKAH,YBE3504,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SUNGAI UD, DALAT, SARAWAK",PRABINA,,
2023,RMK,SARAWAK,PETRA JAYA,YEA1307,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN MATANG HILIR PADAWAN, SARAWAK (YEA1307)",PRABINA,,
2023,RMK,SARAWAK,TANJONG MANIS,YBA6104,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN ORANG KAYA MUDA PAKERI DI PALOH, DARO, SARAWAK (YBA6104)",PRABINA,,
2023,RMK,SARAWAK,TANJONG MANIS,YBA6109,"DAIF SARAWAK (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BUKIT KINYAU, SARIKEI, SARAWAK (YBA6109)",PRABINA,,
2023,RMK,TERENGGANU,KUALA TERENGGANU,TBA3037,"DAIF TERENGGANU (2023) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KAMPUNG BUKIT CHENDERING, KUALA TERENGGANU, TERENGGANU (TBA3037)",PRABINA,,
2024,RMK,JOHOR,PENGERANG,JBA3016,"DAIF JOHOR (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PENGERANG, KOTA TINGGI, JOHOR (JBA3016)",PRABINA,,
